,team_id,team_name
9302,287563,Legacy
9303,287561,Gaimin Gladiators
9304,287557,FUT Esports
9305,287559,M80
9306,287553,paiN Gaming
9307,287555,SemperFi
9308,287551,Monte
9309,287549,Astralis
9310,287471,Passion UA
9311,287473,paiN Gaming
9312,287467,M80
9313,287475,Legacy
9314,287465,Gaimin Gladiators
9315,287469,Monte
9316,287463,SemperFi
9317,287477,NRG Esports
9318,287447,Inner Circle
9319,287445,Inner Circle
9320,287441,BetBoom Team
9321,287443,FOKUS
9322,287437,Tricked Esport
9323,287439,BetBoom Team
9324,287431,FOKUS
9325,287429,EYEBALLERS
9326,287435,BetBoom Team
9327,287433,MOUZ NXT
9328,287427,FOKUS
9329,287425,Inner Circle
9330,287423,MOUZ NXT
9331,287421,Tricked Esport
9332,287149,Team Vitality
9333,287147,The Mongolz
9334,287145,The Mongolz
9335,287143,MOUZ
9336,287137,FURIA Esports
9337,287135,Aurora Gaming
9338,287139,Natus Vincere
9339,287141,Team Falcons
9340,287113,G2 Esports
9341,287109,PARIVISION
9342,287107,Astralis
9343,287079,PARIVISION
9344,287081,Heroic
9345,287075,The Mongolz
9346,287077,Aurora Gaming
9347,287073,Astralis
9348,287071,FUT Esports
9349,286997,Team Falcons
9350,286999,paiN Gaming
9351,286993,Team Vitality
9352,286995,Heroic
9353,286989,B8 Esports
9354,286991,Astralis
9355,286985,Aurora Gaming
9356,286987,PARIVISION
9357,286977,The Mongolz
9358,286979,Heroic
9359,286973,FUT Esports
9360,286975,paiN Gaming
9361,286969,FaZe Clan
9362,286971,PARIVISION
9363,286967,Astralis
9364,286965,MOUZ
9365,286357,B8 Esports
9366,286359,paiN Gaming
9367,286353,G2 Esports
9368,286355,Team 3DMAX
9369,286351,Heroic
9370,286349,PARIVISION
9371,286345,Astralis
9372,286347,FUT Esports
9373,286693,Sinners Esports
9374,286665,BET-M 33
9375,286691,Fnatic
9376,286689,ENCE
9377,286687,Johnny Speeds
9378,286685,ENCE
9379,286661,Sinners Esports
9380,286663,BET-M 33
9381,286683,Johnny Speeds
9382,286675,CYBERSHOKE Esports
9383,286681,EYEBALLERS
9384,286679,OG
9385,286677,Johnny Speeds
9386,286659,BET-M 33
9387,286671,Team Nemesis
9388,286673,EYEBALLERS
9389,286657,K27
9390,286667,BASEMENT BOYS
9391,286649,Sinners Esports
9392,286669,Nuclear TigeRES
9393,286647,ENCE
9394,286641,K27
9395,286643,Tricked Esport
9396,286639,OG
9397,286645,EYEBALLERS
9398,286631,BASEMENT BOYS
9399,286635,Johnny Speeds
9400,286637,Sinners Esports
9401,286633,CYBERSHOKE Esports
9402,286295,Team Vitality
9403,286297,MOUZ
9404,286293,MOUZ
9405,286291,FURIA Esports
9406,286289,MOUZ
9407,286287,FURIA Esports
9408,286029,Team Falcons
9409,286031,Aurora Gaming
9410,286009,Team Spirit
9411,286011,Astralis
9412,286025,FaZe Clan
9413,286027,Team Falcons
9414,286015,Astralis
9415,286013,FURIA Esports
9416,286021,FaZe Clan
9417,286023,Team Falcons
9418,286017,Team 3DMAX
9419,286019,Aurora Gaming
9420,286007,Team Spirit
9421,286005,Astralis
9422,286003,The Mongolz
9423,286001,G2 Esports
9424,284615,Team Falcons
9425,284613,NRG Esports
9426,284609,BCGame
9427,284611,FaZe Clan
9428,284607,Team Spirit
9429,284601,FUT Esports
9430,284605,PARIVISION
9431,284603,The Mongolz
9432,285751,FUT Esports
9433,285747,GamerLegion
9434,285753,paiN Gaming
9435,285749,Ninjas in Pyjamas
9436,285739,NRG Esports
9437,285731,Heroic
9438,285743,FUT Esports
9439,285735,G2 Esports
9440,285737,Team 3DMAX
9441,285741,Passion UA
9442,285729,PARIVISION
9443,285745,B8 Esports
9444,284567,G2 Esports
9445,284565,Ninjas in Pyjamas
9446,284571,Team 3DMAX
9447,284569,BCGame
9448,284575,B8 Esports
9449,284573,paiN Gaming
9450,284561,GamerLegion
9451,284563,PARIVISION
9452,286473,BET-M 33
9453,286479,BASEMENT BOYS
9454,286475,OG
9455,286477,MOUZ NXT
9456,286463,Metizport
9457,286467,AY4S
9458,286457,watermelons
9459,286469,ARCRED
9460,286471,brazylijski luz
9461,286461,Phantom Esports
9462,286459,QWENTRY
9463,286465,HAVU Gaming
9464,284215,PARIVISION
9465,285259,FURIA Esports
9466,285257,Team Falcons
9467,284743,PARIVISION
9468,284741,GamerLegion
9469,284737,Heroic
9470,284739,Team Liquid
9471,284823,Gentle Mates
9472,284821,Gentle Mates
9473,284819,BetBoom Team
9474,284815,Nuclear TigeRES
9475,284817,Gentle Mates
9476,284813,Team Nemesis
9477,284811,Nuclear TigeRES
9478,284799,HOTU
9479,284801,Ursa
9480,284803,FUT Esports
9481,284805,Nuclear TigeRES
9482,284807,GenOne
9483,284809,Team Nemesis
9484,284789,BCGame
9485,284787,Fnatic
9486,284797,Ursa
9487,284791,9INE
9488,284793,Gentle Mates
9489,284795,KOLESIE
9490,284783,K27
9491,284785,Nuclear TigeRES
9492,284779,Team Nemesis
9493,284777,Fnatic
9494,284775,GenOne
9495,284781,BCGame
9496,284767,BIG Academy
9497,284769,K27
9498,284771,Sangal Esports
9499,284773,Gentle Mates
9500,284273,FUT Esports
9501,284271,Team Vitality
9502,284269,Team Spirit
9503,284267,Astralis
9504,284265,Team Falcons
9505,284263,Aurora Gaming
9506,284261,Team Liquid
9507,284259,Heroic
9508,283611,9INE
9509,283631,BetBoom Team
9510,283619,Sinners Esports
9511,283635,ENCE
9512,283613,ECSTATIC
9513,283621,Ninjas in Pyjamas
9514,283629,Inner Circle
9515,283637,M80
9516,283615,Virtus.pro
9517,283623,Monte
9518,283627,Friendly Campers
9519,283639,Passion UA
9520,283617,HOTU
9521,283625,Fnatic
9522,283633,EYEBALLERS
9523,283641,OG
9524,284593,Ursa
9525,284599,Sangal Esports
9526,284597,GenOne
9527,284595,Nuclear TigeRES
9528,284591,Leo Team
9529,284577,Metizport
9530,284581,IookingForOrg
9531,284583,GenOne
9532,284579,Sangal Esports
9533,284585,eLITenergy
9534,284587,Nuclear TigeRES
9535,284589,1win Team
9536,281079,FaZe Clan
9537,283289,Team GOAT
9538,282883,FaZe Clan
9539,282881,Team Vitality
9540,282877,Natus Vincere
9541,282879,FaZe Clan
9542,282875,The Mongolz
9543,282873,Team Falcons
9544,282813,Team Falcons
9545,282811,Passion UA
9546,282809,Natus Vincere
9547,282779,The Mongolz
9548,282781,FaZe Clan
9549,282777,Imperial Esports
9550,282775,Team Falcons
9551,282771,Team Vitality
9552,282773,paiN Gaming
9553,282765,G2 Esports
9554,282767,PARIVISION
9555,282761,Team Spirit
9556,282763,Team Liquid
9557,282757,Natus Vincere
9558,282759,Team Falcons
9559,282755,B8 Esports
9560,282753,The Mongolz
9561,282679,Natus Vincere
9562,282677,Imperial Esports
9563,282675,The Mongolz
9564,282673,B8 Esports
9565,282669,Team Spirit
9566,282671,Team Falcons
9567,282667,Team Vitality
9568,282665,G2 Esports
9569,282663,Natus Vincere
9570,282661,Team Falcons
9571,282659,FaZe Clan
9572,282657,Team 3DMAX
9573,282655,G2 Esports
9574,282653,Team Liquid
9575,282651,The Mongolz
9576,282649,PARIVISION
9577,282475,Team 3DMAX
9578,282473,Astralis
9579,282471,M80
9580,282463,Team 3DMAX
9581,282469,TYLOO
9582,282461,M80
9583,282467,Astralis
9584,282459,Ninjas in Pyjamas
9585,282465,Passion UA
9586,282447,B8 Esports
9587,282445,Team Liquid
9588,282449,Astralis
9589,282443,Ninjas in Pyjamas
9590,282441,Imperial Esports
9591,282439,Aurora Gaming
9592,282437,M80
9593,282435,Team 3DMAX
9594,282421,PARIVISION
9595,282417,Fnatic
9596,282423,Passion UA
9597,282411,FaZe Clan
9598,282425,M80
9599,282413,Imperial Esports
9600,282419,FlyQuest
9601,282415,Ninjas in Pyjamas
9602,282235,Imperial Esports
9603,282227,B8 Esports
9604,282225,FlyQuest
9605,282223,M80
9606,282237,FaZe Clan
9607,282233,PARIVISION
9608,282231,Ninjas in Pyjamas
9609,282229,Fnatic
9610,282181,Legacy
9611,282179,Imperial Esports
9612,282177,FaZe Clan
9613,282161,GamerLegion
9614,282157,The Huns Esports
9615,282153,Fnatic
9616,282159,FaZe Clan
9617,282151,Ninjas in Pyjamas
9618,282155,Legacy
9619,282147,Lynn Vision Gaming
9620,282149,NRG Esports
9621,282145,Fluxo
9622,282143,Rare Atom
9623,282139,Imperial Esports
9624,282141,Ninjas in Pyjamas
9625,282135,RED Canids
9626,282137,PARIVISION
9627,281801,NRG Esports
9628,281805,Fluxo
9629,281807,Lynn Vision Gaming
9630,281803,RED Canids
9631,281797,M80
9632,281799,The Huns Esports
9633,281793,FlyQuest
9634,281795,Rare Atom
9635,281147,RED Canids
9636,281141,Lynn Vision Gaming
9637,281145,Fluxo
9638,281151,NRG Esports
9639,281149,The Huns Esports
9640,281139,FlyQuest
9641,281153,Rare Atom
9642,281143,M80
9643,281481,Team Falcons
9644,281479,Team Vitality
9645,281477,paiN Gaming
9646,281475,Team Spirit
9647,281473,paiN Gaming
9648,281471,Team Vitality
9649,281469,TYLOO
9650,281467,Team Falcons
9651,281465,Team Spirit
9652,280637,TYLOO
9653,280635,paiN Gaming
9654,280633,Team Falcons
9655,280631,Passion UA
9656,281089,Team Vitality
9657,281091,Team Falcons
9658,281085,FURIA Esports
9659,281087,Team Vitality
9660,281081,The Mongolz
9661,281083,Team Vitality
9662,280955,The Mongolz
9663,280949,Team Falcons
9664,280971,G2 Esports
9665,280969,MOUZ
9666,280953,paiN Gaming
9667,280951,Heroic
9668,280963,Lynn Vision Gaming
9669,280965,Virtus.pro
9670,280941,Team Spirit
9671,280943,paiN Gaming
9672,280945,Astralis
9673,280947,Natus Vincere
9674,280967,Team Vitality
9675,280961,Virtus.pro
9676,280957,G2 Esports
9677,280959,Team 3DMAX
9678,280557,Team Spirit
9679,280555,Natus Vincere
9680,280565,Team 3DMAX
9681,280553,Heroic
9682,280561,FaZe Clan
9683,280563,Virtus.pro
9684,280551,Team Falcons
9685,280559,Lynn Vision Gaming
9686,280801,Legacy
9687,280799,SAW
9688,280797,SAW
9689,280795,GamerLegion
9690,280791,Legacy
9691,280793,Team Liquid
9692,280787,Aurora Gaming
9693,280789,Heroic
9694,280707,Astralis
9695,280705,FlyQuest
9696,280703,Gentle Mates
9697,280685,Legacy
9698,280687,Fnatic
9699,280681,FlyQuest
9700,280683,Gentle Mates
9701,280679,Astralis
9702,280677,SAW
9703,280653,MIBR
9704,280649,Gentle Mates
9705,280651,paiN Gaming
9706,280647,Heroic
9707,280645,FlyQuest
9708,280643,Legacy
9709,280641,SAW
9710,280639,BetBoom Team
9711,280603,B8 Esports
9712,280617,MIBR
9713,280615,FlyQuest
9714,280609,Team Liquid
9715,280607,BetBoom Team
9716,280613,Ninjas in Pyjamas
9717,280605,paiN Gaming
9718,280611,Gentle Mates
9719,280515,Fnatic
9720,280517,B8 Esports
9721,280511,SAW
9722,280513,MIBR
9723,280509,FlyQuest
9724,280507,Ninjas in Pyjamas
9725,280505,Team Liquid
9726,280503,Gentle Mates
9727,279929,Legacy
9728,279931,Heroic
9729,279927,Legacy
9730,279925,Team 3DMAX
9731,279923,FUT Esports
9732,279921,Fnatic
9733,279901,FaZe Clan
9734,279917,Team 3DMAX
9735,279907,Team Liquid
9736,279891,Heroic
9737,279897,paiN Gaming
9738,279899,FaZe Clan
9739,279915,Lynn Vision Gaming
9740,279913,Virtus.pro
9741,279887,Fnatic
9742,279889,FUT Esports
9743,279893,paiN Gaming
9744,279895,FaZe Clan
9745,279905,MIBR
9746,279903,Legacy
9747,279909,Virtus.pro
9748,279911,Lynn Vision Gaming
9749,279883,B8 Esports
9750,279885,FaZe Clan
9751,279879,Fluxo
9752,279881,paiN Gaming
9753,279877,MIBR
9754,279875,Team Liquid
9755,279871,Team 3DMAX
9756,279873,Legacy
9757,279625,Natus Vincere
9758,279627,The Mongolz
9759,279623,The Mongolz
9760,279621,Aurora Gaming
9761,279619,Team Venom
9762,279609,9z Team
9763,279617,Team Venom
9764,279615,Aurora Gaming
9765,279607,9z Team
9766,279605,The Mongolz
9767,279613,Team Venom
9768,279611,Imperial Esports
9769,279603,9z Team
9770,279601,OG
9771,260093,Team Falcons
9772,279569,MOUZ
9773,279565,Team Vitality
9774,279567,Team Falcons
9775,279559,Team Vitality
9776,279557,FaZe Clan
9777,279561,Natus Vincere
9778,279563,Team Falcons
9779,279521,FaZe Clan
9780,279519,Team 3DMAX
9781,279517,Natus Vincere
9782,279501,Inner Circle
9783,279499,G2 Esports
9784,279495,MOUZ
9785,279497,Gentle Mates
9786,279493,HOTU
9787,279491,Aurora Gaming
9788,279427,Team Falcons
9789,279429,G2 Esports
9790,279431,GamerLegion
9791,279433,FaZe Clan
9792,279439,Natus Vincere
9793,279441,FURIA Esports
9794,279435,HOTU
9795,279437,Aurora Gaming
9796,279287,Team 3DMAX
9797,279279,G2 Esports
9798,279285,GamerLegion
9799,279277,HOTU
9800,279283,Astralis
9801,279275,Gentle Mates
9802,279281,Inner Circle
9803,279273,Natus Vincere
9804,279271,FaZe Clan
9805,279269,Team 3DMAX
9806,279265,Gentle Mates
9807,279267,Natus Vincere
9808,279261,HOTU
9809,279263,Astralis
9810,279259,GamerLegion
9811,279257,Inner Circle
9812,279217,B8 Esports
9813,279215,Legacy
9814,279213,ENCE
9815,279191,Gentle Mates
9816,279197,M80
9817,279189,ENCE
9818,279195,Heroic
9819,279187,B8 Esports
9820,279193,Fluxo
9821,279009,Team 3DMAX
9822,279011,Legacy
9823,279015,Fluxo
9824,279007,GamerLegion
9825,279005,B8 Esports
9826,279003,Gentle Mates
9827,279013,Rooster
9828,279001,ENCE
9829,278921,Fluxo
9830,278913,Gentle Mates
9831,278919,NRG Esports
9832,278917,Heroic
9833,278909,ENCE
9834,278911,Inner Circle
9835,278915,Rooster
9836,278907,HOTU
9837,278571,ENCE
9838,278563,Gentle Mates
9839,278573,HOTU
9840,278569,B8 Esports
9841,278575,NRG Esports
9842,278565,Inner Circle
9843,278561,Rooster
9844,278567,Fluxo
9845,260089,FURIA Esports
9846,277881,Team Falcons
9847,277879,The Mongolz
9848,277877,Team Falcons
9849,277875,Astralis
9850,277871,Team Liquid
9851,277873,G2 Esports
9852,277397,Virtus.pro
9853,277395,GamerLegion
9854,277393,Team Liquid
9855,277391,Legacy
9856,277385,paiN Gaming
9857,277389,Team Liquid
9858,277383,The Mongolz
9859,277387,Virtus.pro
9860,277381,GamerLegion
9861,277367,FURIA Esports
9862,277371,paiN Gaming
9863,277365,FaZe Clan
9864,277373,G2 Esports
9865,277375,GamerLegion
9866,277377,Heroic
9867,277379,Lynn Vision Gaming
9868,277369,The Mongolz
9869,277355,G2 Esports
9870,277363,paiN Gaming
9871,277353,TYLOO
9872,277361,Team Liquid
9873,277351,Legacy
9874,277359,Astralis
9875,277349,FaZe Clan
9876,277357,Lynn Vision Gaming
9877,277237,Team Liquid
9878,277235,paiN Gaming
9879,277233,Lynn Vision Gaming
9880,277231,Legacy
9881,277229,Astralis
9882,277227,Virtus.pro
9883,277225,Team 3DMAX
9884,277223,TYLOO
9885,277827,Ninjas in Pyjamas
9886,277829,B8 Esports
9887,277825,B8 Esports
9888,277823,Ninjas in Pyjamas
9889,277821,B8 Esports
9890,277819,Gentle Mates
9891,277811,Passion UA
9892,277813,Ninjas in Pyjamas
9893,277815,Gentle Mates
9894,277817,OG
9895,277165,9INE
9896,277167,Passion UA
9897,277171,Ninjas in Pyjamas
9898,277169,PARIVISION
9899,277527,Imperial Esports
9900,277525,OG
9901,277523,PARIVISION
9902,277613,Nemiga Gaming
9903,277513,Imperial Esports
9904,277515,Team Venom
9905,277521,M80
9906,277517,Nemiga Gaming
9907,277519,9z Team
9908,277511,JiJieHao
9909,277509,BIG
9910,277507,PARIVISION
9911,260087,G2 Esports
9912,277007,G2 Esports
9913,277005,MOUZ
9914,277003,G2 Esports
9915,277001,M80
9916,276551,G2 Esports
9917,276541,FURIA Esports
9918,276535,Fnatic
9919,276525,FaZe Clan
9920,276549,FlyQuest
9921,276547,Team Liquid
9922,276531,M80
9923,276533,Fnatic
9924,276539,Team Spirit
9925,276537,G2 Esports
9926,276545,FlyQuest
9927,276543,Team Liquid
9928,276523,FaZe Clan
9929,276521,GamerLegion
9930,276527,Virtus.pro
9931,276529,ECSTATIC
9932,276517,Legacy
9933,276519,Team Spirit
9934,276515,G2 Esports
9935,276513,Imperial Esports
9936,276509,Fnatic
9937,276511,FaZe Clan
9938,276507,GamerLegion
9939,276505,M80
9940,276281,Aurora Gaming
9941,276279,Team Falcons
9942,276499,Aurora Gaming
9943,276497,The Mongolz
9944,276493,Team Falcons
9945,276495,Heroic
9946,276491,TYLOO
9947,276489,The Mongolz
9948,275407,MOUZ
9949,275409,Team Falcons
9950,275411,Aurora Gaming
9951,275413,Heroic
9952,275399,Team Liquid
9953,275401,Astralis
9954,275403,Team 3DMAX
9955,275405,The Mongolz
9956,276139,The Mongolz
9957,276135,The Mongolz
9958,276137,Team Spirit
9959,276045,Virtus.pro
9960,276041,Team Liquid
9961,276047,Aurora Gaming
9962,276043,Astralis
9963,276217,Fnatic
9964,276215,ECSTATIC
9965,276213,BIG
9966,276219,FUT Esports
9967,276023,Team Spirit Academy
9968,276003,Fnatic
9969,276013,ECSTATIC
9970,276011,ECSTATIC
9971,276001,Fnatic
9972,276021,Team Spirit Academy
9973,276009,JiJieHao
9974,276019,FUT Esports
9975,275991,Ninjas in Pyjamas
9976,276017,Team Spirit Academy
9977,276007,JiJieHao
9978,276015,Iberian Soul
9979,276005,OG
9980,275999,PARIVISION
9981,275989,9INE
9982,275997,PARIVISION
9983,275987,9INE
9984,275995,BetBoom Team
9985,275985,Passion UA
9986,275689,Passion UA
9987,275693,ECSTATIC
9988,275691,FUT Esports
9989,275687,BIG
9990,275681,BetBoom Team
9991,275677,Passion UA
9992,275673,BIG
9993,275685,Sangal Esports
9994,275671,EYEBALLERS
9995,275683,Sangal Esports
9996,275679,Sashi Esport
9997,275675,1win Team
9998,275421,Legacy
9999,275423,Heroic
10000,275385,B8 Esports
10001,275389,paiN Gaming
10002,275395,Team Liquid
10003,275387,G2 Esports
10004,275391,Virtus.pro
10005,275393,Astralis
10006,274565,Complexity
10007,274547,NRG Esports
10008,274555,FlyQuest
10009,274553,ENCE
10010,274577,Fnatic
10011,274571,Ninjas in Pyjamas
10012,274549,OG
10013,274561,BIG
10014,274569,Rare Atom
10015,274551,Passion UA
10016,274559,TEAM NEXT LEVEL
10017,274567,MIBR
10018,274557,BetBoom Team
10019,274563,Nemiga Gaming
10020,274573,ECSTATIC
10021,274575,FUT Esports
10022,274285,Team Spirit
10023,274281,MOUZ
10024,274283,Natus Vincere
10025,274277,FURIA Esports
10026,274279,Natus Vincere
10027,274267,G2 Esports
10028,274275,Natus Vincere
10029,274261,The Mongolz
10030,274269,Team Spirit
10031,274273,Ninjas in Pyjamas
10032,274271,FaZe Clan
10033,274263,FURIA Esports
10034,274265,Team 3DMAX
10035,274141,FaZe Clan
10036,274135,Team Spirit
10037,274137,Heroic
10038,274139,Natus Vincere
10039,274133,FURIA Esports
10040,274131,G2 Esports
10041,274127,The Mongolz
10042,274129,Team 3DMAX
10043,273617,Heroic
10044,273611,Team Liquid
10045,273613,FaZe Clan
10046,273615,Ninjas in Pyjamas
10047,273603,Astralis
10048,273609,Team 3DMAX
10049,273607,GamerLegion
10050,273605,FURIA Esports
10051,274117,TYLOO
10052,274115,paiN Gaming
10053,274113,Heroic
10054,274119,FlyQuest
10055,274075,paiN Gaming
10056,274065,FURIA Esports
10057,274071,Heroic
10058,274073,Team Liquid
10059,274069,Ninjas in Pyjamas
10060,274067,FlyQuest
10061,274061,Virtus.pro
10062,274063,TYLOO
10063,273589,paiN Gaming
10064,273593,Heroic
10065,273587,BIG
10066,273591,MIBR
10067,273601,FURIA Esports
10068,273599,B8 Esports
10069,273595,Complexity
10070,273597,Virtus.pro
10071,273845,TYLOO
10072,273841,Astralis
10073,273843,SAW
10074,273833,BetBoom Team
10075,273835,Lynn Vision Gaming
10076,273839,Complexity
10077,273837,Team 3DMAX
10078,273573,BIG
10079,273563,Astralis
10080,273543,SAW
10081,273553,paiN Gaming
10082,273571,BIG
10083,273561,Astralis
10084,273569,Heroic
10085,273559,MIBR
10086,273551,paiN Gaming
10087,273541,SAW
10088,273549,Rare Atom
10089,273539,FURIA Esports
10090,273557,MIBR
10091,273567,BIG
10092,273555,TYLOO
10093,273565,BetBoom Team
10094,273537,FURIA Esports
10095,273547,Rare Atom
10096,273545,Lynn Vision Gaming
10097,273535,Wildcard Gaming
10098,273831,PARIVISION
10099,273829,PARIVISION
10100,273825,Sashi Esport
10101,273827,Nemiga Gaming
10102,273823,Natus Vincere Junior
10103,273821,Passion UA
10104,273813,TEAM NEXT LEVEL
10105,273815,PARIVISION
10106,273819,Natus Vincere Junior
10107,273817,Passion UA
10108,273795,TEAM NEXT LEVEL
10109,273793,Sashi Esport
10110,273797,OG
10111,273799,PARIVISION
10112,273787,JiJieHao
10113,273783,Natus Vincere Junior
10114,273785,ENCE
10115,273789,Fnatic
10116,273773,OG
10117,273775,9INE
10118,273771,Team Liquid
10119,273779,Nemiga Gaming
10120,273791,ESC Gaming
10121,273781,Alliance
10122,273769,Sashi Esport
10123,273777,M1X
10124,272629,The Mongolz
10125,272975,Stream Team
10126,272627,paiN Gaming
10127,272625,Team Vitality
10128,272621,The Mongolz
10129,272619,Natus Vincere
10130,272623,paiN Gaming
10131,272617,MOUZ
10132,271319,paiN Gaming
10133,271317,G2 Esports
10134,271315,MOUZ
10135,271305,Team Vitality
10136,271307,G2 Esports
10137,271303,FaZe Clan
10138,271313,MOUZ
10139,271311,Lynn Vision Gaming
10140,271309,paiN Gaming
10141,271293,Nemiga Gaming
10142,271291,Team Liquid
10143,271287,Virtus.pro
10144,271289,Natus Vincere
10145,271299,Lynn Vision Gaming
10146,271301,G2 Esports
10147,271295,Team Vitality
10148,271297,FaZe Clan
10149,271285,paiN Gaming
10150,271283,Team Liquid
10151,271279,Nemiga Gaming
10152,271281,FaZe Clan
10153,271277,Lynn Vision Gaming
10154,271275,Natus Vincere
10155,271273,FURIA Esports
10156,271271,Legacy
10157,271269,Lynn Vision Gaming
10158,271267,Nemiga Gaming
10159,271263,FURIA Esports
10160,271265,FaZe Clan
10161,271261,Team 3DMAX
10162,271259,paiN Gaming
10163,271257,Virtus.pro
10164,271255,Legacy
10165,271249,MIBR
10166,271251,Lynn Vision Gaming
10167,271253,Heroic
10168,271239,Team 3DMAX
10169,271241,B8 Esports
10170,271247,MIBR
10171,271237,Lynn Vision Gaming
10172,271243,Heroic
10173,271245,M80
10174,271227,BetBoom Team
10175,271225,Team Falcons
10176,271223,Virtus.pro
10177,271221,Legacy
10178,271233,Heroic
10179,271235,M80
10180,271229,Lynn Vision Gaming
10181,271231,Nemiga Gaming
10182,271215,Nemiga Gaming
10183,271219,OG
10184,271213,Lynn Vision Gaming
10185,271217,BetBoom Team
10186,271205,TYLOO
10187,271207,Legacy
10188,271211,B8 Esports
10189,271209,FURIA Esports
10190,271203,TYLOO
10191,271201,Legacy
10192,271197,Nemiga Gaming
10193,271199,Lynn Vision Gaming
10194,271193,BetBoom Team
10195,271195,OG
10196,271191,Heroic
10197,271189,B8 Esports
10198,271187,TYLOO
10199,271185,Legacy
10200,271183,Lynn Vision Gaming
10201,271175,Nemiga Gaming
10202,271173,Wildcard Gaming
10203,271181,Lynn Vision Gaming
10204,271171,NRG Esports
10205,271177,TYLOO
10206,271179,Legacy
10207,271159,Fluxo
10208,271161,Metizport
10209,271157,Wildcard Gaming
10210,271155,FlyQuest
10211,271169,Nemiga Gaming
10212,271167,TYLOO
10213,271165,Legacy
10214,271163,Complexity
10215,271151,Metizport
10216,271147,Nemiga Gaming
10217,271149,Legacy
10218,271153,Fluxo
10219,271143,FlyQuest
10220,271145,Wildcard Gaming
10221,271139,OG
10222,271141,NRG Esports
10223,269939,Fluxo
10224,269937,Metizport
10225,269935,Legacy
10226,269933,NRG Esports
10227,269931,Nemiga Gaming
10228,269929,Imperial Esports
10229,269927,Chinggis Warriors
10230,269925,OG
10231,270707,MOUZ
10232,270703,Team Falcons
10233,270705,MOUZ
10234,270699,GamerLegion
10235,270701,Aurora Gaming
10236,271021,GamerLegion
10237,271011,The Mongolz
10238,271027,Team Falcons
10239,271037,Aurora Gaming
10240,271017,Team 3DMAX
10241,271019,FURIA Esports
10242,271033,FaZe Clan
10243,271035,Aurora Gaming
10244,271009,G2 Esports
10245,271015,Lynn Vision Gaming
10246,271031,NRG Esports
10247,271025,Team Falcons
10248,271007,GamerLegion
10249,271023,Team Liquid
10250,271029,FaZe Clan
10251,271013,Team 3DMAX
10252,270071,Heroic
10253,270063,FURIA Esports
10254,270065,G2 Esports
10255,270073,Team Falcons
10256,270067,BCGame
10257,270059,Legacy
10258,270061,GamerLegion
10259,270069,FaZe Clan
10260,270677,Team Spirit
10261,270679,FURIA Esports
10262,270675,Team Spirit
10263,270673,Astralis
10264,270417,Team Spirit
10265,270415,MIBR
10266,270413,Natus Vincere
10267,270411,Aurora Gaming
10268,270147,Virtus.pro
10269,270145,Aurora Gaming
10270,270143,G2 Esports
10271,270135,Aurora Gaming
10272,270141,paiN Gaming
10273,270139,G2 Esports
10274,270133,Virtus.pro
10275,270137,HOTU
10276,270131,ODDIK
10277,270117,Team Spirit
10278,270115,Natus Vincere
10279,270121,M80
10280,270119,HOTU
10281,270127,Aurora Gaming
10282,270129,ODDIK
10283,270123,MIBR
10284,270125,Virtus.pro
10285,270113,ODDIK
10286,270111,HOTU
10287,270105,Ninjas in Pyjamas
10288,270103,BIG
10289,270109,FURIA Esports
10290,270101,paiN Gaming
10291,270099,MIBR
10292,270107,M80
10293,269687,HOTU
10294,269679,GamerLegion
10295,269677,M80
10296,269685,Ninjas in Pyjamas
10297,269675,FURIA Esports
10298,269683,MIBR
10299,269681,ODDIK
10300,269673,BIG
10301,270297,Lynn Vision Gaming
10302,270295,JiJieHao
10303,269705,FlyQuest
10304,269713,Lynn Vision Gaming
10305,269709,Rare Atom
10306,269717,The Huns Esports
10307,269707,Nomads
10308,269703,FlyQuest
10309,269715,NinJa
10310,269711,Lynn Vision Gaming
10311,269701,Nomads
10312,269699,Rare Atom
10313,269697,NinJa
10314,269695,JiJieHao
10315,269223,Team Falcons
10316,269219,Team Spirit
10317,269221,Team Falcons
10318,269215,Wildcard Gaming
10319,269217,FaZe Clan
10320,269231,Team Falcons
10321,269229,FaZe Clan
10322,269227,Team Vitality
10323,269225,Wildcard Gaming
10324,269213,Team Falcons
10325,269207,Wildcard Gaming
10326,269209,paiN Gaming
10327,269211,FlyQuest
10328,269055,Team Vitality
10329,269053,Team Vitality
10330,269051,Team Falcons
10331,269049,Team Liquid
10332,269047,GamerLegion
10333,269045,Team Liquid
10334,269043,Team Falcons
10335,269039,The Mongolz
10336,269041,GamerLegion
10337,269037,MIBR
10338,269035,FlyQuest
10339,269031,Team 3DMAX
10340,269033,Complexity
10341,269025,MIBR
10342,269029,Natus Vincere
10343,269023,Virtus.pro
10344,269027,Team Liquid
10345,269015,Team 3DMAX
10346,269021,The Mongolz
10347,269017,Complexity
10348,269019,GamerLegion
10349,268569,SAW
10350,268571,Natus Vincere
10351,268565,FlyQuest
10352,268567,Team Liquid
10353,268557,BIG
10354,268559,GamerLegion
10355,268561,paiN Gaming
10356,268563,The Mongolz
10357,269007,NRG Esports
10358,269013,Legacy
10359,269005,NRG Esports
10360,269011,ODDIK
10361,269003,Marsborne
10362,269009,BESTIA
10363,268935,B8 Esports
10364,268933,B8 Esports
10365,268725,Chinggis Warriors
10366,268731,Rare Atom
10367,268721,Gods Reign
10368,268739,SemperFi
