player_id,player_name
162,"BnTeT (Hansel Ferdinand), ID"
4431,"M1key (Jakub Krausko), SK"
709,
204,
4498,"brnz4n (Breno Poletto), BR"
1548,"Nertz (Guy Iluz), IL"
1548,
5114,"BluePho3nix (Maoz  Paz), IL"
1676,"Queenix (Jonas Dideriksen), DK"
1627,"Kylar (Kacper Walukiewicz), PL"
2588,
1484,
162,
2887,"dan1 (Daniel  Gligorov), MK"
7955,"f1redup, IN"
1380,"SNk (Aleksandr Semkin), KG"
8088,
1484,"PokemoN (Saad Ahmed), PK"
6082,"MarsyA (Muhammad Sulaiman), ID"
1112,"FIOURN (Qinghui Kong), CN"
1961,"gump (Maclane Cross), AU"
1961,
3423,"DD (Hui Wu), CN"
910,"void (Cooper Farrell), AU"
1977,"damyo (Damon  Portelli), AU"
1627,
2049,
3295,
488,
3230,
1460,
2827,
2166,
438,
5432,
3369,
996,"nython (Gabriel Lino), BR"
192,"Brehze (Vincent Cayonte), US"
688,"tatazin (Alef Pereira), BR"
6221,
3175,
996,
2518,"dare (Derek Brown), US"
804,"ben1337 (Ben Smith), US"
4019,
192,
2703,
6090,"urban0 (Lucas Urbano), BR"
6030,
1987,
202,
2518,
3437,
5973,
555,
555,"iDk (Victor Torraca), BR"
4440,
4543,"r3salt (Evgeny Frolov), RU"
1010,"Porya (Daniil Poryadin), RU"
4543,
3110,
628,
3369,"Chawzyyy (Hugo Günther), SE"
26751,
4653,"bsd (Lucas Luan), BR"
4019,"chay (Richard  Sheidy), BR"
622,
1913,
880,"meyern (Ignacio Meyer), AR"
1017,"FaNg (Justin Coakley), CA"
2128,
1355,"gxx- (Genc Kolgeci), AL"
1987,"cJ (Christopher Jones), US"
2113,
483,"faveN (Josef  Baumann), DE"
483,
6,"Snax (Janusz Pogorzelski), PL"
4498,
4080,"maxster (Max Jansson), SE"
1674,"The eLiVe (Erik Sith), SK"
3393,"Kind0 (Vladan Mandic), RS"
42,"seized (Denis Kostin), RU"
4065,
25490,ISSAA
25490,
135,
4923,
6431,"sowalio (Maksim Beketov), RU"
1328,"c0llins (Luka Živanović), RS"
135,"jkaem (Joakim Myrbostad), NO"
2299,
2785,
4065,"FL4MUS (Timur Marev), RU"
1872,
957,"juanflatroo (Flatron Halimi), XK"
2709,"togs (Victor  Rapassi), BR"
3520,"Smash (Aleksandr Turchin), UA"
5746,
2709,
5746,"ZinGY (Alexey  Ignatovsky), RU"
3520,
198,
5263,
1091,"TMB (Thomas Bundsbæk), DK"
1091,
3367,"joel (Joel Holmlund), SE"
277,
5236,
123,"rallen (Karol Rodowicz), PL"
692,
1083,"Rackem (Carlos Jefferys), AU"
6721,
4120,
530,
2113,"lake (Mason  Sanderson), US"
172,"Nifty (Noah Francis), US"
1365,
2579,
82,
172,
6736,
218,
4018,
1005,
1554,
283,
7141,
2579,"Wahtzz (Rene Vahu), EE"
504,"Kaze (Andrew Khong), MY"
6860,"Tiger (Junbing Zhen), CN"
218,"RCF (Rodrigo Figueiredo), BR"
258,"MICHU (Michał Müller), PL"
780,
6860,
1730,
5863,"Forleks (Marvin Tran), AU"
3413,"xerolte (Munkhtogtokh Enkhbat), MN"
1052,"Roflko (James  Lytras), AU"
6043,
3157,
5863,
316,
805,
992,
3321,
1685,
500,
2840,
124,
466,
2989,
3490,
5462,
1685,"JDC (Jon de Castro), DE"
1342,
3194,
258,
1666,
1666,"AJTT (Filip Dolenský), CZ"
196,
4251,
55,
988,
528,
3068,
982,"Maden (Pavle Bošković), ME"
152,
943,
140,
5,
1273,"gas (Yi Ding), CN"
982,
2302,
473,
1443,"mezii (William Merriman), GB"
152,"es3tag (Patrick Hansen), DK"
1443,
2736,
3000,"cass1n (Cássio Santos), BR"
3459,"HeavyGod (Nikita Martynenko), IL"
3137,"SaMey (Dawid  Stańczak), PL"
3459,
2068,
3000,
1687,
2091,
25560,
205,
1832,
163,
7270,
16111,
5271,
26194,
7245," nut nut (Martin Holm Vestergaard), DK"
5487,
8468,
5487,"7kick (Radut Dragos Cristian), RO"
26322,Botman
26322,
8274,
6335,
6335,"nicx (Nick Lee), US"
7270,"M1KA, PT"
27035,
8087,"m1QUSE (Denis Karpovich), BY"
8157,
6024,
5284,
5284,"riskyb0b (Maksim Churikov), RU"
28504,
8174,Pumpkin66
8468,Maison
1050,
2263,
602,
4716,"eightz999 (Amir Abdulmedzhidov), RU"
1226,"sapec (Anton  Palmgren), SE"
27045,
273,
2731,
669,"GaBi (Gabriela Maldonado), BR"
273,"nexa (Nemanja  Isaković), RS"
2731,"Bielany (Maciej Biliński), PL"
2671,"fanatyk (Dominik  Barkiet), PL"
1563,"drac (Etienne Salaün), FR"
1563,
2051,
588,
2909,
3393,
500,"JaCkz (Audric Jug), FR"
3148,
8174,
5669,
5198,"brutmonster (Adin Husić), BA"
6,
27861,kumao
611,
4705,
3314,
2152,"nicoodoz (Nico Tamjidi), DK"
1832,"XELLOW (Adrian Guta), RO"
25998,
2166,"Get_Jeka (Jenya Smakilo), RU"
5137,"lampada (Mark  Ivanov), RU"
1487,
1639,
2658,
4896,
2070,"KENSI (Aleksandr Gurkin), RU"
924,
669,
5785,
716,
8056,
716,"Sobol (Kamil Sobolewski), PL"
8056,Easy
1487,"Oxygen (Blagoi Dimitrov), BG"
8304,zeRRoFIX
8304,
6145,"Z1Nny (Pavel  Prokopiev), RU"
2831,
4493,
958,"sinnopsyy (Dionis Budeci), XK"
798,
4828,"fozil (Timofey Komkov), RU"
488,"refrezh (Ismail  Ali), DK"
4281,
4281,"fino (Tomáš Bebjak), SK"
5589,"Angelka (Angelika Kozłowska), PL"
5795,"goddess (Lara Baceiredo), BR"
5795,
6617,
2127,
4471,
1318,
646,
3230,"casey (Mariusz  Jarząb ), PL"
986,"juho (Juho Lampinen), FI"
2975,"Elizabeth (Elizaveta  Ashina), RU"
4604,
4383,"VLDN (Vladan Radevic), RS"
1518,"piriaz1n (Guilherme Barbosa), BR"
581,
4080,
5458,"Leen (Vladyslav  Stepanov), UA"
1518,
26221,Nivera
6617,"krazy (Adones Nobry), PT"
6665,
6665,"sirah (William Kjærsgaard), DK"
173,
3519,
804,
1977,
4111,
7642,
7642,"Skejs (Rasmus Gleerup), DK"
4111,"Airax (Jussi Airaksinen), FI"
3861,
26221,
3100,
1437,
6147,
6237,
700,"aVN (Filip Belojica), RS"
6432,
6432,"Something, RU"
2629,
6237,"jottA (Samet Köklü), TR"
3367,
3292,"keen (Kristers  Dārznieks), LV"
3321,"sNx (Rafal Snopek), PL"
988,"mynio (Wiktor Kruk), PL"
702,"MiGHTYMAX (Max Heath), GB"
702,
3933,
438,"robiin (Robin Sjögren), SE"
3260,
3236,"Grashog (Denis  Hristov), BG"
196,"Golden (Maikil Selim), SE"
3615,
1028,"Mizzy (Matt Webster), AU"
4825,"MoDo (Mădălin-Andrei Mirea), RO"
4828,
1823,
580,"xsepower (Bodgan Chernikov), RU"
949,
5589,
2943,
8134,
4018,"Alisson  (Alisson Farias), BR"
963,"interz (Timofey Yakushin), RU"
5339,
949,"mhL (Miłosz Knasiak), PL"
8185,
27746,
26789,StRoGo
27045,AquaRS
3274,
26420,
1102,
27860,Nikodeon
8336,wetfy
28502,raiNyyy
28510,areokk
4126,
3349,"Yeneurs (Rayan  Admi), FR"
6024,Tarkky
28509,
26335,
27103,
7686,
4297,
3025,
962,
4549,
26127,
1365,"NOPEEJ (Filipe Dias), PT"
798,"PlesseN (Niclas Plessen), SE"
3155,
973,
205,"NEKIZ (Gabriel Schenato), BR"
3526,
3398,"OWNER (Mykhailo Lymar), UA"
27683,
1119,
3844,"AhaNg (Yihang Li), CN"
8252,
2280,"HenX (Suld-Erdene Oyundelger), MN"
2260,"CLASIA (Anthony  Kearney), US"
471,"Snakes (Ryan  Amann), US"
1152,
1099,DannyG (Daniel  Giusa )
1099,
7831,"abiraju (Andrey Sergin), RU"
8256,
4664,
2831,"Pechyn (Martin Pechoušek), CZ"
5620,
484,"stavn (Martin Lund), DK"
2588,"brett (Brett Rhein), US"
7955,
5236,"KD69z (Kais Abduljawad), SY"
1112,
3423,
6740,
1403,"Aunkere (Eugene Karyat), RU"
6715,
4824,
25794,
3145,
6221,"fokiu (Marcos Paulo), BR"
2470,
688,
6090,
6424,
142,"felps (João Vasconcellos), BR"
1017,
740,
2827,"kadziu (Adrian Lis), PL"
3260,"Sm1llee ( Joona  Holmström), FI"
4,
1152,"B1NGO (Bingdai Xue), CN"
818,"horvy (João Horvath), BR"
13,
6307,
2396,
530,"Sonic (Aran Groesbeek), ZA"
1717,
1717,"droid (Damian Boulware), US"
6501,
867,
6736,"Jz (Joao Lourenço), BR"
867,"f4stzin (Arthur Schmitt), BR"
2703,"ninjaZ (Icaro  Cavalari), BR"
3413,
504,
1052,
4456,
4456,"Tender (Andrew Cote), US"
3194,"short (Paulo  Ballardini), BR"
805,"PwnAlone (Josh Pigue), US"
713,
3806,
3808,
1994,
2835,
2248,"la3euka (Vladimir  Shurygin), RU"
1592,
315,
2068,"glowiing (Alexander Matsievich), RU"
26931,Joey
27129,
28506,
528,"Demho (Patryk Tomaszewski), PL"
8157,lugseN
5054,"NeoLife (Alexey  Novakov), RU"
3539,"Brilliance (Alexander Vysotsky), BY"
28504,Di1ka
7662,"efire (Tugserdene Erdenebold), MN"
6272,
203,
886,
4792,"k4nfuz (Vladislav  Shilov), RU"
694,"imoRR (Ömer Karataş), TR"
3323,"SoLb (Kirill Simagin), RU"
861,
4493,"mASKED (Bartek Trybula), PL"
1355,
168,
862,"Keoz (Nicolas Dgus), BE"
3025,"FpSSS (Dmitriy  Sofronov), RU"
924,"izaa (Izabella Galle), BR"
740,"BiBiAhn (Vivienne Quach), AU"
4383,
3519,"Templ (Dmitriy Sryvkov), UA"
1869,
4355,"ArroW (Luc Oehmke), DE"
714,"Vegi (Arek Nawojski), PL"
3404,
7081,
5141,"Chill (Artem Mankevich), BY"
2629,"Girafffe (Callum Jones), GB"
8057,
5499,"latt1kk (Vladislav  Vydrin), RU"
604,"Jyo (Rassim Valijev), EE"
5271,"Cjoffo (Andrej  Šarac), ME"
23,
7427,
1460,"Patrick (Ivan Ivanov), BG"
3615,"T4GG3D (Michal  Vrzal), SK"
4825,
1823,"PANIX (Max Hangebruch), DE"
1837,"krii (Kristaps Bricis), LV"
1837,
4120,"bevve (James Slinn), DE"
2736,"ADDICT (Christian  Pendleton), AU"
1677,
5432,"Oz1k, RU"
3349,
5130,"Zanto (André  Christiansen), DK"
1422,
7785,"XeeDo, BY"
8309,m3wsu
5138,"gokushima (Erkhan  Bagynanov), RU"
1834,"iM (Ivan Mihai), RO"
7528,"nota, RU"
1549,"flameZ (Shahar Shushan), IL"
2611,"kyxsan (Damjan  Stoilkovski), MK"
4765,"mzinho (Ayush Batbold), MN"
1,"FalleN (Gabriel Toledo), BR"
3490,"alex666 (Alexey Yarmoshchuk), UA"
736,"HooXi (Rasmus Nielsen), DK"
2200,"Jimpphat (Jimi  Salo), FI"
8019,"cmtry, UA"
5620,"Snowzin (João Vinicius), BR"
4565,
8073,
25560,Dawy
7327,"upE (Markus Johansson), SE"
3915,"Kiro (Aleksandr Sherov), RU"
736,
4026,
25889,frontales
26703,deeN
4565,"Ro1f (Kalle Johansson), SE"
1824,"prosus (David Hesse), DE"
2063,"Bymas (Aurimas Pipiras), LT"
26703,
1549,
8280,cobrazera
2810,"s1n (Elias Stein), DE"
7709,"EmiliaQAQ (Junjie Tang), CN"
197,
27048,tO0RO
3749,"Decenty (Lucas Bacelar), BR"
752,
2200,
7201,"makazze (Drin  Shaqiri), XK"
3344,"Xant3r (Kirill Kononov), RU"
1662,
8019,
2707,"saffee (Rafael Costa), BR"
7528,
2179,"jL (Justinas Lekavicius), LT"
4600,"Buzz (Christian Andersen), DK"
1166,"Junior (Paytyn Johnson), US"
3749,
1455,"WOOD7 (Adriano Cerato), BR"
7709,
26420,Fruitcupx
546,"MarKE (Edgar Maldonado), MX"
6786,"doc (Danilo Barros), BR"
893,
3847,"Minus (Marshall Sedowicz), US"
540,
2159,"Starry (Lizhi  Ye), CN"
897,"HaZR (Jared O'Bree), AU"
1002,"degster (Abdul Gasanov), RU"
2874,"S3NSEY (Efekan Topaloglu), AT"
26194,tasman
2202,"HENU (Henri Ylilehto), FI"
4923,"AW (Andrey Anisimov), RU"
943,"stadodo (Renato Gonçalves), PT"
25889,
4664,"sk1tt (Szymon Rogoziński), PL"
1264,
708,"Nodios (Magnus Olsen), DK"
7080,"VILBy, RU"
7080,
3060,"Spinx (Lotan  Giladi), IL"
3060,
26127,alkarenn
3045,"MoriiSko (Josef Maurenc), CZ"
4765,
7201,
146,"ropz (Robin Kool), EE"
249,"bubble (Kamen Kostadinov), BG"
5669,"kyossa (Alexandra  Tykhonska), RU"
10,
749,"floppy (Ricky Kemery), US"
153,"niko (Nikolaj Kristensen), DK"
3760,"Buda (Nicolás Kramer), AR"
4567,"D4rtyMontana (Matthew Paplawskas), US"
2327,"laser (Eduardo Chshekin), KZ"
278,"Freeman (Winghei Cheung), HK"
2179,
465,"syrsoN (Florian Rische), DE"
4164," TjP (Tynan Purtell), AU"
1316,"phzy (Love Smidebrant), SE"
940,
26585,afufu
7292,"Silence (Leo Ingvarsson), SE"
3760,
1483,
278,
2134,"m4tthi (Mateusz Szambelan), PL"
1333,
7140,"Triton (Kian Gibson), ZA"
4164,
3551,"enzero (Ermek Kartanbaev), KG"
7140,
2134,
1483,"TTyke (Yosef Abdullah), AE"
7833,"pain (Kristian Isaac), LB"
3523,"shinobi (Telmen Batzorig), MN"
7833,
2739,"yourwombat (Will  Allchin), AU"
708,
20989,
5778,
2893,
2801,
687,"land1n (Paulo Felipe), BR"
2327,
1102,"WolfY (Adam Andersson), US"
2218,"RICIOLI (Felipe Ricioli), BR"
4567,
6786,
1455,
2983,"shg (Artem Shaginyan), RU"
1730,"ChildKing (Junhao Peng), CN"
13,"Kjaerbye (Markus Kjærbye), DK"
888,"hardzao (Wesley Lopes), BR"
749,
1830,"fleav (Levente Fodor), HU"
1800,
2726,
4261,
5827,"910 (Usukhbayar Banzragch), MN"
439,"cadiaN (Casper Møller), DK"
983,
5312,
3844,
2260,
257,
6082,
1299,
5156,"ICY (Kaisar Faiznurov), KZ"
5156,
546,
5462,"t3ns1on, UA"
2856,
8191,
115,"DavCost (Vadim Vasilyev), RU"
592,
1035,
494,"CRUC1AL (Joey Steusel), NL"
22,"k0nfig (Kristian Wienecke), DK"
2470,"Wolffe (Kyle Greenfield), US"
22,
2575,
115,
2575,"eku ( Egerti  Kiisk), EE"
3860,
257,"Tsogoo (Tsog Mashbat), MN"
5827,
2263,"danoco (Daniel Morgado), BR"
6272,"qqGOD (Ivan Ivlev), RU"
4505,
1113,
2299,"cool4st (Sodbileg Batbaatar), MN"
2159,
567,
3397,
6183,
473,"Infinite (Gage  Green), US"
3271,
45,
3922,
4516,
1836,
2362,
2611,
4530,"MartinezSa (Antonio  Martinez Sánchez), ES"
4530,
209,
103,
2844,"shaiK (Kaloyan Borisov), BG"
27487,timo
6722,"moonwalk (Bartek Mikołajczyk), PL"
6722,
8073,"stressarN, MK"
27487,
2810,
6284,
7292,
4554,
7785,
28226,
26319,Bukhavez
26319,
3922,"MistR (Mikkel Thomsen), DK"
5262,
4969,
1868,"H1te (Vladislav Khait), RU"
1423,
2980,
26431,
8126,
28226,Botpa1
26830,sideffect
28569,
7519,
27523,
50,"Lekr0 (Jonas Olofsson), SE"
27658,
3933,"N1XEN (Mikkel  Borlund), DK"
20804,
3457,
8477,
28129,nopzy
28129,
8477,Pepo
6981,"snowiee (Guilherme Martins), PT"
8191,fineshine
2893,"Svedjehed (Leo  Svedjehed), SE"
26179,syph0
4854,
6731,"virtuoso (Karol Wrześniewski), PL"
8280,
6253,
1264,"HEAP, SE"
26355,
4969,"ASTRA (Mayline-Joy Champliaud), FR"
5602,"josi (Josiane Izidorio), BR"
5602,
7286,
5788,"meo, RU"
4782,
4355,
3802,
153,
2739,
1119,"uli (Samu Leirilaakso), FI"
2286,
8063,
3551,
5671,
4606,
1316,
5471,
2203,
3904,"bobeksde (Jonatan Persson), SE"
4159,"guag (Angus Lloyd), AU"
7286,"kensizor (Artem Kapran), UA"
5796,
664,
2944,
664,"vilga (Ksenia Kluenkova), RU"
8059,
27658,FOR3VER
3295,"j3kie (Evgeniy Sergachev), UA"
3775,
3775,"YumsaN (Vadim Toropynin), RU"
7784,
3032,
4242,
8337,icyvl0ne
28509,patootik
27493,
27705,
27705,rikon
2340,
27048,
28502,
2983,
701,"Thomas (Thomas Utting), GB"
3337,"shadiy (Mārtiņš Gūtmanis), LV"
26513,
26513,fakerealityy
5993,
5962,
1834,
7687,"levi (Guilherme Gustavo), BR"
752,"Luken (Luca Nadotti), AR"
893,"Valiance (Matthew Hartrick), AU"
897,
489,
1570,
3062,"Jee (Dongkai Ji), CN"
4974,
4516,"history (Allan Lawrenz Santi Botton), BR"
1869,"JIaYm (Nikita Panyushkin), RU"
3860,"Crazy_Gamer (Hrishikesh Shenoy), IN"
592,"D0cC (Shuaib Ahmad), NL"
1333,"Duplicate (Viktor Mitev), BG"
20989,Alv
3364,
5141,
990,
1695," jchancE (Caleb Davis), US"
687,
3736,"alexeR (Alex Lagos), CL"
2218,
4471,"CoJoMo (Collin Moren), US"
3010,
5786,
32,
2276,
439,
1566,
1117,
1163,
1163,"delboNi (Felipe Delboni), BR"
4261,"koala (Fahad Khaled Alkadyan), SA"
2203,"Jelo (Joel Lentonen), FI"
5151,
5151,"Pluto (Saad  Siraj), PK"
6183,"Grizz (Adam Golden), US"
816,
6433,"sunshine (Renat Kolesnikov), LV"
4322,
796,
3220,
541,
2906,"CHANKY (Bogdan  Șerban), RO"
2906,
25669,Ay0k
1423,"fostar (Stanislav Ostashevskiy), UA"
4679,"emstar (Emrecan Çalışkan), TR"
936,"El1an (Aleksey Gusev), RU"
26431,SEXYVOVA
1378,"kamaz1k (Alisher Makhmutov), KG"
2298,"yAmi (Yalalt Oyunbileg), MN"
27523,youka
8185,yuramyata
27597,newt
6981,
26355,tein
2202,
4854,"gabs (Gabriela Freindorfer), BR"
5786,"Kaoday (Coline Le Floc'h), FR"
2944,"Victoria (Victoria  Ukasova), RU"
5788,
8050,
4833,"hyped (Marcel Köhn), DE"
537,"truth (Erik Hansen Dyrnes), NO"
5796,"julih (Julia Gomes), BR"
2892,"Majky (Lukas  Mechacek), CZ"
2847,
6346,
5664,"Kat (Katarína Vašková), SK"
5664,
3522,"amster (Denis Liashenko), UA"
4382,
4382,"xicoz (Zoran Markovski), MK"
825,"Bouchard (Julie Bouchard), CA"
2934,
1342,"airscape (Sergey Marochkin), RU"
5503,
796,"RuStY (Alfred Karlsson), SE"
25689,qw1nk1
26335,xm1nd
3447,"n1ssim (Vinicius Pereira), BR"
8469,dziugss
4011,"Graviti (Filip Brankovic), FR"
26918,yiksrezo
7395,"aragornN (António Barbosa), PT"
28275,salazar
26753,tripex17
27356,R4DYX
26918,
26753,
28275,
204,"chelo (Marcelo Cespedes), BR"
7519,"kl1m (Klimentiy Krivosheev), RU"
4011,
3447,
4833,
7687,
8469,
275,"zhokiNg (Weijie Zhong), CN"
3062,
7662,
6424,"Ksloks (Italo Meinberg), BR"
484,
4922,"sFade8 (Vitaliy Marushka), UA"
4385,"Linko (José Duro), PT"
7663,"veccil (Bilegsaihan Riina), MN"
6556,
1570,"SBT (Sébastien Sabbadin), FR"
26971,
5656,
4554,"ADRON (Roberto Paun), RO"
3280,
178,"mir (Nikolay Bityukov), RU"
209,"dexter (Christopher Nong), AU"
2951,"D7 (Marta  Asensio), PT"
4707,"naz (Nazareno Romero), AR"
8499,b4rtiN
879,"reversive (Roberto Themtham), AR"
1113,"flying (Peiqi Song), CN"
8499,
2,
2143,"dangeR (Sharvesh  Saravanan), AU"
2278,
6697,"March (Marchahn Smith), ZA"
2143,
2278,"Annihilation (Tuvshintugs Nyamdorj), MN"
533,
6697,
25837,Texta
25837,
316,"AE (Yu Yue), CN"
1690,"Versa (Reily Dundas), AU"
1033,"apocdud (Tom Henry), AU"
1332,
7266,
942,
140,"autimatic (Timothy Ta), US"
2502,"w1 (William Almasan), BR"
879,
2228,
921,
4707,
624,
921,"ALLE (Alexandre Santos), BR"
624,"shz (Bruno Martinelli), BR"
2801,"SynyX (Daniil  Mazur), UA"
4020,"fREQ (Leonardo Kurussu), BR"
7338,
2125,"bodito (Patrik Boda), HU"
3138,
1799,
3031,
1799,"Walco (Colby Walsh), CA"
1507,
889,
617,"anarkez (Guy Trachtman), IL"
2362,"fr3nd (Sebastian  Kuśmierz), PL"
4314,"Sliimey (Kalan Lorenzo), AU"
576,"C4rlito (Mohammed Ilyas), AE"
2613,"aidKiT (Jane  Apostolski), MK"
2765,"sense (Ådne Fredriksen), NO"
889,"Tuurtle (Matheus Anhaia), BR"
203,"PKL (Vinicios Coelho), BR"
2699,
83,
5138,
3806,"KWERTZZ (Simon Horák), CZ"
146,
6420,"dephh (Rory Jackson), GB"
1442,
1970,
1522,
2508,
3488,
6699,
7139,
1083,
1522,"zmb (Leonardo Toledo), BR"
1153,
2127,"kory (Kornél Szedlár), HU"
2190,"NEOFRAG (Adam Zouhar), CZ"
3435,"SHiNEE (Casper Wennerberg), SE"
25863,
2528,
3155,"hally (Sergey Shavaev), RU"
3435,
719,
2243,
719,"FASHR (Dion Derksen), NL"
1830,
4690,
557,"NikoM (Nicolàs Nicolas Miozzi), AR"
1586,
940,"JUST (Tiago Moura), PT"
211,
1332,"KalubeR (Kalin Erenditsov), BG"
28441,
7395,
25689,
414,
27782,KralleJ
27782,
8256,Beccie
5263,"Seabra (João Seabra), PT"
27356,
3462,
26178,adai
27464,xenization
7663,
5798,"poppins (Nadjila Rodrigues), BR"
8059,maQuein
27980,
414,"emi (Luka Vuković), RS"
28078,
3068,"Blytz (Raul Gligor), RO"
27718,
27718,mazay
4840,"myltsi (Ville Vilkman), FI"
4840,
4916,"God6y (Simon Chayka), RU"
2298,
5309,"Burmylov (Denis  Buraga), UA"
4385,
26971,z3ndeR1221
5798,
6186,
171,"xseveN (Sami Laasanen), FI"
5791,
64,
125,"Rickeh (Ricardo Mulholland), AU"
1033,
2892,
6170,"puuha (Luka Eklund), FI"
2640,
5642,
6406,
6646,
6646,"XdENiSZERA (Denis Sklenin), RU"
724,
2996,
4388,
2996,"skyye (Tom  Hagedorn), DE"
3345,
8135,
1029,"Liki (Benson  Niuila), AU"
1994,"Ganginho (Ilya Chernichenko), UA"
5962,"keegaN (Timur Guzairov), RU"
1829,
9,
4388,"Leri (Vladyslav Dryha), UA"
5593,
5797,
5593,"Liina (Karolina Kasprzyk), PL"
830,
712,"lunAtic (Dawid Cieślak), PL"
1812,"cynic (David Polster), US"
2269,"supLex (Mateus Miranda), BR"
2832,
1164,
27597,
2787,"mAriX (Max  Kugener), LU"
748,
27135,shoxs
28508,t0mmyyy
27980,kurosse
7713,
2165,
7138,
25536,Maggent
27682,
4957,
5258,"brn$ (Bruno Araújo), BR"
6186,"louie (Nolan Herges), US"
6556,"K0s (Matvey Abramov), RU"
2951,
2851," K1-FiDa (Filip Dvořák), CZ"
5007,"Ciocardau (Daniel-Cătălin Purice), RO"
1679,"Kyojin (Jayson Nguyen Van), FR"
1503,
3429,
2502,
4653,
960,"svyat (Svyatoslav Dovbakh), RU"
4020,
2523,
670,
992,"doto (Joonas Forss), FI"
576,
567,"xiaosaGe (Song Peng), CN"
37,
83,"RUSH (William Wierzba), US"
3031,"BeaKie (Brody  Kelly), CA"
1567,
6420,
2228,"hoax (Marcos  Henrique), BR"
25863,Crunchy
8337,
5422,
5422,"Calix (Dwight Nguyen), VN"
3138,"micro (Jack Ryan), US"
2528,"consti (Kevin  Yi), US"
5997,
3776,
4047,
28441,Eskyy
27620,Br4tkO
27683,gleb86rus
40,"fitch (Bektiyar Bahytov), KZ"
28506,plushax
6975,
699,"kreaz (Rasmus Johansson), SE"
4916,
6991,
27746,kaiori
605,"S0tF1k (Dmitry Forostyanko), RU"
5479,
26830,
6144,"Rexxie (Danila  Tikhomirov), RU"
670,"Emy (Emma Choe), US"
6062,"Xia (Lea Vagová), SK"
6062,
125,
3345,"milky (Milen Illiev), BG"
4451,
680,"zAAz (Zainab Turkie), SE"
680,
2813,
1829,"kolor (Ádám Domoszlay), HU"
2823,"blacktear5 (Piotr  Kasiński), PL"
2578,"consss (Alvar Rämman), EE"
5797,"nani (Nataly  do Nascimento Cavalcante), BR"
2051,"thamlike (Jacob Holm), DK"
4627,
28569,zero
28229,s1zzi
20804,MaiL09
26177,mag1k3Y
28316,ayuki
28316,
28237,Nucleonz
25535,D0nii
27069,h0kz
26177,
25535,
7943,
7958,"C4LLM3SU3 (Qihao  Su), CN"
630,"pancc (Fillipe Martins), BR"
2673,"rikz (Henrique Waku), BR"
7958,
3061,
5024,"mlhzin (Matheus Marçola), BR"
27464,
3075,"Diviiii (Remi Alexandre), FR"
4613,"zock (Mauro  Da Silva), UY"
5247,"righii (Sebastian Righi), AR"
2286,"shushan (Shiran Shushan), IL"
4314,
951,
4505,"Terryyy (Lee Lam Fung), HK"
972,
5247,
6975,"nyezin (Marcelo  Ramos), BR"
2458,
4613,
1508,"keiz (Ruann Rotondano), BR"
141,
141,"Stewie2K (Jake Yip), US"
4134,"Stardust (Temuulen  Erdenebayr), MN"
2707,
2257,
310,"TOAO (Mateusz Zawistowski), PL"
5237,"0scar (Zeyad Al Rummani), SA"
2257,"ponter (Gabriel Amaral), BR"
2269,
2248,
547,"poizon (Valentin Vasilev), BG"
1812,
1800,"wiz (Jerric Jiang), US"
326,
701,
2932,
2503,
337,
7841,
277,"aumaN (Zhihong Liu), CN"
259,"Hatz (Jordan Bajic), AU"
148,"LUCAS1 (Lucas Teles), BR"
3802,"adeX (Nica Adelin), RO"
2275,"tamir (Munkhtamir Ganbaatar), MN"
4301,
2275,
259,
178,
5029,
2932,"viz (Wesley  Harris), US"
1677,"maNkz (Marcus Kjeldsen), DK"
3897,
1153,"Marek (Tzuchi Huang), TW"
2296,"nacho (Ignacio Rodriguez), AR"
4932,"HenkkyG (Ľuboš Ilko), SK"
1405,
5024,
2296,
27688,
26315,Avou
26315,
4322,"P3R3IIRA (David Pereira), PT"
27069,
27745,
882,
5791,"olga (Olga Rodrigues Locatelli), BR"
7703,
5116,
5262,"HS (Bruno Sousa), PT"
5116,"kroK (Emil  Wiedemann), DK"
605,
7703,"redzed, RU"
1639,"DEPRESHN (Filip Jarkić), HR"
443,
7266,"klainnnn, RU"
29,
6830,"emok1d, RU"
3736,
878,
3291,
1956,
3476,"Jammie (Dzhamilya Alagozova), KG"
5662,
2165,"Re1GN (Daniil Chekanin), RU"
26585,
410,
410,"SZPERO (Grzegorz Dziamałek), PL"
4974,"unshaark (Eythan Solomon), FR"
1447,
5121,
4837,
547,
724,"nawrot (Piotr Nawrocki), PL"
6079,"madss (Marissa  Dasta), US"
5471,"munch (Evgenij Lutchenko), UA"
6694,
975,
2382,
1164,"tge (Gustavo Motta), BR"
2508,"Leomonster (Leonardo  Enrique), BR"
28016,
8057,malinov
28532,ualigod
28078,Kiryasoo
27103,swetsi
5847,
28330,
28192,segukawa
4984,
474,"Voltage (Logan  Long), US"
5779,"next1me (Kacper Parakowski), PL"
2832,"Blogg1s (Dominik Janita), CZ"
1447,"TOBIZ (Tobias Theo), DK"
2169,
2458,"Trucklover86 (Cooper  Phelps), US"
878,"1962 (Gabriel Sinopoli), AR"
1508,
6117,
4210,
6079,
4134,
1798,
6346,laYm
5237,
3018,
7607,
4482,"MRC9 (Marc Philipp Jarke), DE"
3950,"Marro (Bryan Valles Valenzuela), MX"
148,
4236,"MWLKY (Łukasz Pachucki), PL"
1388,
4690,"Drew (Andrew Warkentin), US"
